ModelID;CategoryID;Model;Codename;GeneralExtras
16385;1;Mi4 4G TD-LTE 16GB 2014726;Xiaomi Leo;
16386;1;Mi Note Dual SIM TD-LTE 16GB 2014619;Xiaomi Virgo;
16387;1;Hongmi 2 4G / Redmi 2 Dual SIM LTE 2014815;;
16388;1;Blade V6 Dual SIM LTE;;
16389;1;Torque G02 WiMAX2+ KYV35;;Haptic touch feedback
16390;1;H735 G4s / H735L G4 Beat LTE / H735TR;;
16391;1;Desire 626 4G LTE D626n;HTC A32;
16392;1;Mirror 5 Dual SIM;;
16393;1;SM-G530P Galaxy Grand Prime TD-LTE;Samsung Fortuna;
16394;1;Mirror 5 Dual SIM US LTE;;
16395;1;Mirror 5 Dual SIM TD-LTE;;
16396;1;Liquid M220 Plus Dual SIM;;
16397;1;Honor 4X TD-LTE Dual SIM Che1-L04;Huawei Cherry;
16398;1;Honor 4X Dual SIM LTE Che2-L23;Huawei Cherry Plus;
16399;1;Honor 4X Dual SIM LTE Che2-L11;Huawei Cherry Plus;
16400;1;Honor 4X LTE Che2-L12;Huawei Cherry Plus;
16401;3;Vivoactive Smartwatch;;
16402;1;T480S Wine Smart 3G / T480K;;
16403;1;F510S G Flex2 LTE-A;LG Z2;
16404;1;X550 Pegasus 2 Plus Dual SIM TD-LTE 32GB;;
16405;1;SM-G9198 World Flagship III Duos TD-LTE;;
16406;1;Mi Note Pro Dual SIM TD-LTE 2015501;;
16407;1;Ascend Y560-L02 LTE;;
16408;1;m2 M578U Dual SIM TD-LTE;Meizu Meilan 2;
16409;1;Honor 7 Standard Edition Dual SIM TD-LTE PLK-TL00 / PLK-TL01H;Huawei Plank;
16410;1;SM-J700M/DS Galaxy J7 Duos LTE;Samsung J700;
16411;1;One M9 Developer Edition;HTC Hima;
16412;1;SM-J500M/DS Galaxy J5 Duos LTE;Samsung J500;
16413;1;H320 Leon;LG Y50;
16414;1;SM-J500N0 Galaxy Sense / Galaxy J5 LTE;Samsung J500;
16415;1;H326G Leon Dual SIM LATAM;LG Y50;Haptic touch feedback
16416;1;H324 Leon Dual SIM / H324T;LG Y50;
16417;1;H320MB Leon 3G LATAM;LG Y50;Haptic touch feedback
16418;1;Ascend Y560-L03 LTE;;
16419;1;X100S Smart Folder LTE;;Haptic touch feedback
16420;1;Noir X950 Dual SIM LTE;;
16421;1;H326t Leon TV Dual SIM / H326TV;LG Y50;Haptic touch feedback
16422;1;H540T G4 Stylus HDTV Dual SIM;LG P1s;Haptic touch feedback , Active stylus
16423;1;A1 Dual SIM;;
16424;1;UP Max Dual SIM;;
16425;1;IRON Dual SIM LTE;;
16426;1;Iris Alfa Dual SIM;;
16427;1;Fengshang C+ Dual SIM LTE-A;;
16428;1;P606L Dual SIM TD-LTE;;
16429;1;OCTA Dual SIM;;
16430;1;UP Neo Dual SIM;;
16431;1;M536 Ridge Fab 4G Dual SIM LTE;;
16432;1;Elements 50d Helium Dual SIM LTE;;
16433;1;P55 Novo Dual SIM;;
16434;1;Flare X Dual SIM LTE;;
16435;1;LS665 Tribute 2 TD-LTE / Tribute Duo;LG C50;
16436;1;LS751 Volt 2 TD-LTE;LG C90;
16437;1;One Touch Hero 2+ LTE;;
16438;1;IQ X PRO 2 Dual SIM LTE;;
16439;1;B880D TD-LTE;;
16440;1;Ascend Y560-L23 LTE;;
16441;1;Paragon Z753G;;
16442;1;SM-G361F Galaxy Core Prime Value Edition LTE;;
16443;1;Zephyr Z752C;;
16444;1;Z792 Fanfare;;Haptic touch feedback
16445;1;Aquaris E5 HD Ubuntu Edition Dual SIM;;
16446;1;Aquaris E4.5 Ubuntu Edition Dual SIM;;
16447;1;Rapido LTE Z932L;;
16448;1;Rapido LTE Z932C;;
16449;1;Volt LTE F540L;LG C70;
16450;1;Volt LTE F540K;LG C70;
16451;1;Volt LTE F540S;LG C70;
16452;3;SPH-S100 Watch Phone;;
16453;3;SPH-WP10 Watch Phone;;
16454;3;GT-S9110 Watchphone;;
16455;1;Desire 820 Dual SIM TD-LTE D820t;HTC A51;
16456;1;K10000 Dual SIM LTE;LG M2;
16457;1;F570S band Play LTE;;
16458;1;F560K G Stylo LTE / G Style;LG P1s;Active stylus
16459;1;G4 US991 LTE-A;LG P1;
16460;1;T540 Magna;LG Y90;
16461;1;G4 H815T TD-LTE;LG P1;
16462;1;Lumia 640 XL LTE NA;;Haptic touch feedback
16463;1;Xperia Z5 Compact TD-LTE E5823 S50;Sony Suzuran;
16464;1;Vibe S1 S1a40 Dual SIM TD-LTE;;
16465;1;Fujitsu Arrows F-05G;;
16466;2;MeMO Pad 7 WiFi ME70CX / ME7000C;;
16467;1;Z755 Sonata 2;;
16468;1;Z812 Maven LTE;;
16469;1;m2 M578C Dual SIM TD-LTE;Meizu Meilan 2;
16470;1;MX4 Ubuntu Edition TD-LTE;;
16471;1;ZenFone Selfie Dual SIM LTE US ZD551KL 16GB;;
16472;1;SM-J700H/DS Galaxy J7 Duos HSPA;Samsung J700;
16473;1;SM-J500FN Galaxy J5 LTE;Samsung J500;
16474;1;Lumia 735 XLTE;;
16475;2;P469 Canvas Tabby Dual SIM;;
16476;1;XM LTE;;
16477;1;Priori 2 Dual SIM LTE;;
16478;1;Joy 3 Dual SIM;;
16479;1;Xolo Cube 5.0 Dual SIM;;
16480;1;Mirror 5s Dual SIM TD-LTE;;
16481;1;IQ Z Dual SIM LTE;;
16482;1;IQ BIG2 Dual SIM;;
16483;1;A11 TD-LTE Dual SIM;;
16484;1;A5000 Dual SIM;;
16485;1;P561U TD-LTE;;
16486;1;Mi Note Pro Dual SIM TD-LTE 2015022;;
16487;1;Q345 Canvas Selfie Lens Dual SIM;;
16488;1;Vivo V1 Dual SIM TD-LTE CN;;
16489;2;ZenPad 10 Z300CL LTE 64GB;;
16490;2;ZenPad 10 Z300CL LTE 32GB;;
16491;1;R7 Plus US Dual SIM LTE;;
16492;1;R7 Plus TW Dual SIM TD-LTE;;
16493;1;R7 Lite Dual SIM TD-LTE R7kt;;
16494;1;R7 Lite Dual SIM TD-LTE R7kc;;
16495;1;R7 Dual SIM TD-LTE R7t;;
16496;1;R7 US Dual SIM LTE;;
16497;1;R7 TW Dual SIM TD-LTE;;
16498;1;Disney Mobile on docomo DM-01G LTE;;
16499;1;Desire 820s D820s TD-LTE Dual SIM;;
16500;1;MX5 M575M Dual SIM TD-LTE 16GB;;
16501;1;ZenFone Selfie Dual SIM Global LTE ZD551KL 32GB;;
16502;1;G4 H815P / LTE-A H815AR;LG P1;Haptic touch feedback
16503;1;H440f Spirit 4G LTE;LG C70;Haptic touch feedback
16504;1;ivvi SK1-02 Dual SIM TD-LTE;;
16505;1;8681-M01 TD-LTE;;
16506;1;S396 TD-LTE Dual SIM;;
16507;1;P307L TD-LTE;;
16508;1;Vivo Y13 TD;;Haptic touch feedback
16509;1;Vivo Y33 TD-LTE;;
16510;1;A3580 Dual SIM TD-LTE;;
16511;1;A3690 Dual SIM TD-LTE;;
16512;1;m2 note M571C Dual SIM TD-LTE 16GB;Meizu Meilan Note 2;
16513;1;Vivo X5M L 4G Dual SIM TD-LTE;;
16514;1;A5890 TD-LTE;;
16515;1;Star S2010 TD-LTE;;
16516;1;S1 c50 TD-LTE;;
16517;1;Lemon K3 Dual SIM TD-LTE K31-t7;;
16518;1;8676-A01 Dual SIM TD-LTE;;
16519;1;P530M TD-LTE;;
16520;1;BlackBerry Priv STV100-1 TD-LTE;RIM Venice;
16521;1;G4 H812 LTE-A;LG P1;Haptic touch feedback
16522;1;H636 G Stylo LTE / G Style;LG P1s;Haptic touch feedback , Active stylus
16523;2;SM-T560 Galaxy Tab E 9.6 WiFi;;
16524;1;Canvas Sliver 5 LTE;;
16525;1;Smart Ultra 6 LTE;;
16526;2;SM-T561 Galaxy Tab E 9.6 3G 8GB;Samsung T560;
16527;1;S6000 Dual SIM LTE;;
16528;1;SM-G531Y Galaxy Grand Prime Value Edition LTE;;
16529;1;One Touch Conquest LTE 7046T;;
16530;2;SM-P555C Galaxy Tab A 9.7 TD-LTE with S Pen 16GB;;Active stylus
16531;2;SM-T555C Galaxy Tab A 9.7 TD-LTE / Galaxy Tab AL;;
16532;1;One Touch Idol 3 4.7 LTE 6039S;;
16533;1;SM-A8000 Galaxy A8 Duos TD-LTE 16GB;;
16534;1;US688 Dual SIM TD-LTE;;
16535;1;Sharp Aquos Ever SH-04G LTE;;
16536;1;Infinity 2 Dual SIM LTE;;
16537;1;M623C A1 Dual SIM TD-LTE;;
16538;1;M821 N1 Dual SIM TD-LTE;;Haptic touch feedback
16539;2;Surface Pro 3 Tablet 64GB 1631;;Kickstand
16540;2;Surface Pro 3 Tablet 128GB 1631;;Kickstand
16541;2;Surface 3 Tablet LTE 64GB 1657;;
16542;1;ZenFone Selfie Dual SIM LTE TW JP ZD551KL 16GB;;
16543;1;A5500 Dual SIM TD-LTE;;
16544;1;PB1-770N Dual SIM TD-LTE;;
16545;1;One Dual SIM;;
16546;1;Q207T TD-LTE;;Haptic touch feedback
16547;2;EE Harrier Tab LTE;;
16548;1;Elements 55 Helium Plus Dual SIM LTE / Helium+;;
16549;1;Elements 50 Helium Plus Dual SIM LTE / Helium+;;
16550;2;ZenPad C 7.0 Z170C 16GB;;
16551;2;ZenPad C 7.0 Z170C 8GB;;
16552;2;ZenPad 7.0 Z370C 8GB;;
16553;2;ZenPad 7.0 Z370C 16GB;;
16554;2;ZenPad 8.0 Z380KL LTE 8GB;;
16555;2;ZenPad 8.0 Z380KL LTE 16GB;;
16556;1;Fujitsu ARROWS F-06F 4G LTE;;
16557;2;Iconia One 7 B1-760HD 16GB;;
16558;1;X2 Xtreme Dual SIM TD-LTE;;
16559;1;One Touch Pixi 3 4.5 TD-LTE 5017B;;
16560;1;BlackBerry Passport Silver Edition LTE SQW100-4;RIM Dallas;
16561;1;Honor 7 Premium Edition Dual SIM TD-LTE PLK-AL10 / Enhanced Edition;Huawei Plank;
16562;2;ZenPad 10 Z300CG 3G 32GB;;
16563;1;One M9 INK Limited Edition LTE-A M9u;HTC Hima;
16564;1;L290L Life 8 XL;;
16565;1;L290U Life 8 XL;;
16566;1;SM-G531F Galaxy Grand Prime Value Edition Duos LTE;;
16567;1;A5600 Dual SIM TD-LTE;;
16568;1;One Touch Pixi 3 4.5 LTE Dual SIM 5017E;;
16569;1;One Touch Pixi 3 4.5 LTE 5017A;;
16570;1;ZenFone Selfie Dual SIM TD-LTE ZD551KL 16GB;;
16571;1;A460 Blade Dual SIM LTE;;
16572;1;One Touch Pixi 3 4.5 3G Dual SIM 4028E;;
16573;1;One Touch Pixi 3 4.5 3G 4027A;;
16574;2;Mediapad M2 8.0 Standard Edition TD-LTE M2-802L / Be Y Pad;;
16575;1;One Touch Pixi 3 4.5 3G 4027X;;
16576;1;Dagger DG550;;
16577;1;Phone 2 YD205 LTE;;Haptic touch feedback
16578;1;Nubia Z9 Max Dual SIM TD-LTE NX512J;ZTE 512J;
16579;1;Nubia Z9 Exclusive Edition Dual SIM TD-LTE NX508J;ZTE 508J;
16580;2;Kalos 2 Tablet;;
16581;1;SM-G903F Galaxy S5 Neo LTE-A;Samsung Pacific;Haptic touch feedback
16582;1;SM-G903FD Galaxy S5 Neo Duos LTE-A;Samsung Pacific;Haptic touch feedback
16583;1;Wolf 2;;
16584;1;SM-J700F/DS Galaxy J7 Duos TD-LTE / SM-J700F/DH;Samsung J700;Haptic touch feedback
16585;1;Alpha Prime 4 LTE;;Haptic touch feedback
16586;1;Alpha Prime 5 LTE;;
16587;1;Aqua 4G+ Dual SIM TD-LTE;;
16588;1;Blade Q Lux 4G LTE;;
16589;1;Alife P1 Pro Dual SIM LTE;;
16590;2;ZenPad S 8.0 Z580CA 16GB;;
16591;2;ZenPad S 8.0 Z580CA 32GB;;
16592;2;ZenPad S 8.0 Z580CA 64GB;;
16593;2;ZenPad S 8.0 Z580C 16GB;;
16594;2;ZenPad 8.0 Z380C WiFi 16GB;;
16595;2;ZenPad S 8.0 Z580C 32GB;;
16596;2;ZenPad 8.0 Z380C WiFi 8GB;;
16597;1;P589L Dual SIM TD-LTE;;
16598;1;E471 Canvas Knight 2 Dual SIM LTE;;
16599;1;ZenFone Selfie Dual SIM LTE US ZD551KL 32GB;;
16600;1;One ME Dual SIM TD-LTE M9ew;HTC Hima Ace;
16601;1;One E9s Dual SIM TD-LTE E9st;;
16602;2;SM-P355C Galaxy Tab A 8.0 TD-LTE with S Pen;;Active stylus
16603;2;SM-T355C Galaxy Tab A 8.0 TD-LTE;;
16604;1;P8max Standard Edition Dual SIM TD-LTE DAV-713L;;
16605;1;A51 Mirror 5 Dual SIM TD-LTE;;
16606;1;P560M Dual SIM TD-LTE;;
16607;1;P8 Lite ALE-L04 Dual SIM LTE;Huawei Alice;
16608;1;ZenFone Selfie Dual SIM Global LTE ZD551KL 16GB;;
16609;1;M4 Marathon Dual SIM TD-LTE;;
16610;1;m2 note M571U Dual SIM TD-LTE 32GB;Meizu Meilan Note 2;
16611;2;Iconia One 8 B1-830 WiFi 16GB;;
16612;1;m2 note M571M Dual SIM TD-LTE 16GB;Meizu Meilan Note 2;
16613;1;H520Y Magna LTE / G4c;LG C90;Haptic touch feedback
16614;1;Alife S1 Dual SIM LTE;;
16615;3;ZenWatch 2 WI502Q;;
16616;3;ZenWatch 2 WI501Q;;
16617;1;Eluga S mini Dual SIM;;
16618;1;Fova 4G LTE;;
16619;1;US828v Dual SIM TD-LTE;;
16620;2;SM-P350 Galaxy Tab A 8.0 WiFi with S Pen;;Active stylus
16621;2;SM-P555 Galaxy Tab A 9.7 LTE with S Pen 32GB / Galaxy Tab A Plus LTE;;Active stylus
16622;2;SM-P355 Galaxy Tab A 8.0 LTE with S Pen;;Active stylus
16623;1;KS1402 au isai vivid WiMAX 2+ LGV32;LG P1;
16624;1;Sharp Aquos Phone Serie WiMAX 2+ SHV32;;
16625;2;SM-T355 Galaxy Tab A 8.0 LTE;;
16626;2;SM-T350 Galaxy Tab A 8.0 Wi-Fi;;
16627;2;SM-T550 Galaxy Tab A 9.7 WiFi;;
16628;2;SM-T555 Galaxy Tab A 9.7 LTE / Galaxy Tab AL;;
16629;1;Cloud Power Plus Dual SIM;;
16630;1;Xperia Z3+ TD-LTE E6553 / Xperia Z3 Plus;Sony Ivy SS;
16631;1;Vivo X5Pro V Dual SIM TD-LTE;;
16632;2;MediaPad T1 10 TD-LTE;;
16633;2;Trek HD LTE;;
16634;1;Z936L Lever LTE US;;Haptic touch feedback
16635;1;Z813 Overture 2 LTE;;
16636;1;Desire 626G+ Dual SIM;;
16637;1;Desire 820G+ Dual SIM;;
16638;1;Dazen 1 4G Dual SIM TD-LTE;;
16639;2;VK815 G Pad X 8.3 LTE;;
16640;2;SM-T239M Galaxy Tab4 Lite 7.0 4G LTE;Samsung Degas;
16641;1;M5 TD-LTE;;
16642;1;AQUOS Crystal SH825Wi;;
16643;1;SM-G925S Galaxy S6 Edge Iron Man Limited Edition LTE-A;Samsung Zero;
16644;1;Ascend GX1 Premium Edition SC-UL10 TD-LTE Dual SIM;;
16645;1;Ascend G7-UL10 Dual SIM TD-LTE;;
16646;1;G4 DS1402 LTE;LG P1;
16647;1;SM-J500F/DS Galaxy J5 Duos TD-LTE / SM-J500F/DD;Samsung J500;
16648;1;G4 H815K TD-LTE;LG P1;
16649;1;S2 Plus Dual SIM LTE;;
16650;1;S60 Dual SIM LTE;;
16651;1;P8 Lite ALE-UL00 Dual SIM TD-LTE;Huawei Alice;
16652;1;S2 Dual SIM LTE;;
16653;1;Lumia 640 XL Dual SIM 3G;;
16654;1;Lumia 640 XL 3G;;
16655;1;SM-A700FZ Galaxy A7 Duos TD-LTE;;
16656;1;P7000 Dual SIM LTE;;
16657;1;P8000 Dual SIM LTE;;
16658;1;Vivo X5M 4G Dual SIM TD-LTE;;
16659;2;V495 G Pad F 8.0;;
16660;1;One E9s Dual SIM TD-LTE E9sw;;
16661;1;Flare S3 Power;;
16662;1;Noir Z8 Plus Dual SIM LTE;;
16663;1;P8 Lite ALE-L02 Dual SIM LTE;Huawei Alice;
16664;1;P8 Lite ALE-CL00 Dual SIM TD-LTE;Huawei Alice;
16665;1;SM-J7008 Galaxy J7 Duos TD-LTE;Samsung J700;
16666;1;SM-J5008 Galaxy J5 Duos TD-LTE;Samsung J500;
16667;1;Ascend P7-L11 TD-LTE;Huawei Sophia;
16668;1;Fujitsu Arrows NX F-04G;;
16669;1;Vivo Y13i TD-LTE CN / Y13iL;;Haptic touch feedback
16670;1;Sharp Aquos Zeta SH-03G LTE-A;;
16671;1;MADOSMA Q501;;
16672;1;SM-E500M Galaxy E5 4G LTE;;
16673;1;SM-E500M/DS Galaxy E5 Duos 4G LTE;;
16674;1;SM-E500HQ Galaxy E5;;
16675;1;New Moto X / Moto X 2nd Gen 4G LTE XT1092;;
16676;1;R7 Plus Global Dual SIM TD-LTE;;Haptic touch feedback
16677;1;SM-E700M Galaxy E7 4G LTE;;
16678;1;SM-E700H/DS Galaxy E7 Duos / SM-E700H/DD;;
16679;1;H502f Magna Dual SIM;LG Y90;
16680;1;H500f Magna;LG Y90;
16681;1;ZenFone 2 4G LTE US ZE551ML 64GB;;
16682;1;XP6 TD-LTE;;
16683;1;Ninja Dual SIM 4G LTE;;
16684;1;H445 Escape 2 4G LTE;LG C70;
16685;1;H635 G4 Stylus LTE;LG P1s;Haptic touch feedback , Active stylus
16686;1;Q806T Zuixiang TD-LTE Dual SIM;;
16687;1;F303 TD-LTE;;
16688;1;P502U TD-LTE;;
16689;1;A31 Dual SIM TD-LTE A31u;;
16690;1;AQUOS Crystal X 2 WiMAX 2+ 403SH / Crystal Y2;;
16691;1;P332U+ Dual SIM TD-LTE;;
16692;1;SM-N915T Galaxy Note Edge 4G LTE;;Active stylus
16693;1;AQUOS PHONE Xx 404SH / Aquos Xx-Y;;
16694;1;SM-G925Z / SGH-V504 Galaxy S6 edge TD-LTE 404SC 64GB;Samsung Zero;
16695;1;One ME Dual SIM TD-LTE M9et / One ME9;HTC Hima Ace;
16696;1;5360 Dual SIM TD-LTE;;
16697;1;P316L TD-LTE;;
16698;1;H443 Escape 2 4G LTE;LG C70;
16699;1;Fengshang PRO Dual SIM TD-LTE;;
16700;1;X550 Dual SIM LTE;;
16701;1;Lumia 540 Dual SIM;;Haptic touch feedback , Tactile touch feedback
16702;1;HTC J butterfly 3 WiMax 2+ HTV31;HTC B3;Haptic touch feedback
16703;1;A3860 Dual SIM TD-LTE;;
16704;1;P350M TD-LTE;;
16705;1;A2580 Dual SIM TD-LTE;;
16706;1;LS770 G Stylo TD-LTE;LG P1s;Active stylus
16707;1;Xolo Prime Dual SIM;;
16708;1;H221 Joy;LG Y30;
16709;2;Sharp Aquos Pad SH-05G;;
16710;1;H345 Leon LTE;LG C50;
16711;1;Xperia A4 LTE SO-04G;;
16712;1;P501M TD-LTE Dual SIM;;
16713;1;SM-G925Z / SGH-V504 Galaxy S6 edge TD-LTE 404SC 32GB;Samsung Zero;
16714;1;Neo 5s Global Dual SIM LTE;;Haptic touch feedback
16715;1;E311 Canvas Nitro 2 Dual SIM;;
16716;1;US550 Logos 4G LTE;LG C70;
16717;2;Mediapad M2 8.0 Standard Edition TD-LTE M2-801L;;
16718;1;Lumia 532 Dual SIM DTV;;
16719;1;XP6 XP6700 LTE NA;;
16720;1;G4c H525n 4G LTE / H525NTR;LG C90;
16721;1;Vivo X5Pro Dual SIM TD-LTE;;
16722;1;Elife E8 GN9008 Dual SIM TD-LTE 32GB;;
16723;1;HS-E50T Dual SIM TD-LTE;;
16724;2;Smart Tab Prime 6 LTE;;
16725;1;Xperia C4 LTE E5306;Sony Cosmos SS;
16726;1;Xperia C4 TD-LTE E5353;Sony Cosmos SS;
16727;1;Smart First 6;;
16728;1;Xperia C4 LTE E5303;Sony Cosmos SS;
16729;1;Xperia C4 DTV dual LTE E5343;Sony Cosmos DS;
16730;1;Xperia C4 dual TD-LTE E5363;Sony Cosmos DS;
16731;1;Q519T Dual SIM TD-LTE;;
16732;1;A6600 Dual SIM TD-LTE;;Haptic touch feedback
16733;1;R1x LTE Dual SIM;;
16734;1;2 Global Dual SIM TD-LTE A2001 16GB;;
16735;1;One Touch POP 2 4.0 LTE 4045O;;
16736;1;G4 LS991 TD-LTE;LG P1;
16737;1;G4 VS986 LTE-A / G4 AS986;LG P1;
16738;1;Klif Dual SIM 4022D;TCL 4009;Haptic touch feedback
16739;1;Nubia Z9 Elite Edition Dual SIM TD-LTE NX508J;ZTE 508J;
16740;1;X003A Pegasus Dual SIM TD-LTE;;
16741;1;Mediapad X2 GEM-703LT TD-LTE 16GB;;
16742;1;Honor Bee Dual SIM Y541-U02 / Y5c;;Haptic touch feedback
16743;1;One Touch Flash Plus TD-LTE;;
16744;1;VW820 Lancet 4G LTE;;
16745;1;One Touch Idol 3 4.7 LTE 6039Y;;
16746;1;i999 TD-LTE;;
16747;1;XP7 XP7700 LTE;;
16748;1;360 HD Dual SIM;;
16749;1;Eluga L 4G Dual SIM LTE;;
16750;1;5261 TD-LTE;;
16751;3;VivoWatch HC-A01;;
16752;1;Noir W1 Dual SIM;;
16753;2;Iconia One 8 B1-820 WiFi 16GB;;
16754;1;H340AR Leon LTE / H340GT;LG C50;Haptic touch feedback
16755;2;MediaPad T1 7.0 / Honor Play Tablet T1-701u / T1-701ua;;
16756;1;Honor Play 4C CHM-CL00 Dual SIM TD-LTE;;
16757;1;Honor Play 4C CHM-TL00H Dual SIM TD-LTE;;
16758;1;Honor 4C CHM-U01 / G Play Mini;;
16759;1;D2-M TD-LTE;;
16760;1;Xperia Z4 TD-LTE 402SO;Sony Ivy SS;
16761;1;Xperia Z4 WiMAX 2+ SOV31;Sony Ivy SS;
16762;1;R7c Dual SIM TD-LTE;;
16763;1;G4 F500L LTE-A;LG P1;
16764;1;G4 F500S LTE-A;LG P1;
16765;1;G4 F500K LTE-A;LG P1;
16766;1;G4 H811 LTE-A;LG P1;
16767;1;G4 H819 TD-LTE;LG P1;
16768;1;Nubia Z9 Classic Edition Dual SIM TD-LTE NX508J;ZTE 508J;
16769;1;A31 Dual SIM TD-LTE A31c;;
16770;1;One M8si TD-LTE;;
16771;2;MeMO Pad 7 WiFi ME170C 8GB;;
16772;2;MeMO Pad 7 WiFi ME170C 4GB;;
16773;2;MeMO Pad 7 WiFi ME170C 16GB;;
16774;1;G4 H818P Dual SIM LTE-A;LG P1;
16775;1;ZenFone 2 Dual SIM Global LTE ZE551ML-6JWW 128GB;;
16776;1;V6x LTE;;
16777;1;One Touch Pop Astro LTE;;
16778;1;Honor Play 4C CHM-UL00 Dual SIM TD-LTE;;
16779;1;G4 H810 LTE-A;LG P1;
16780;1;H631TN G Stylo LTE;LG P1s;Active stylus
16781;1;V6 LTE;;
16782;1;A6000 Plus Dual SIM TD-LTE / A6000+;;
16783;2;SM-P355Y Galaxy Tab A 8.0 LTE with S Pen;;Active stylus
16784;2;SM-P555Y Galaxy Tab A 9.7 LTE with S-Pen 16GB;;
16785;1;Xperia M4 Aqua dual 3G E2312;Sony Tulip DS;
16786;1;S470a Selfie Dual SIM;;
16787;1;S470i Selfie Dual SIM;;
16788;1;Cobalt Oomph 4.7D Dual SIM;;
16789;1;Q355 Canvas Play Dual SIM;;
16790;3;Watch Sport 38mm A1553;Apple Watch 1,1;Haptic touch feedback , Tactile touch feedback
16791;3;Watch Sport 42mm A1554;Apple Watch 1,2;Haptic touch feedback , Tactile touch feedback
16792;3;Watch Edition 38mm A1553;Apple Watch 1,1;Haptic touch feedback , Tactile touch feedback
16793;3;Watch Edition 42mm A1554;Apple Watch 1,2;Haptic touch feedback , Tactile touch feedback
16794;1;Vivo Xshot3 TD-LTE;;
16795;1;R7 Global Dual SIM TD-LTE;;
16796;1;Vivo Y923 Dual SIM TD-LTE;;
16797;3;Watch 38mm A1553;Apple Watch 1,1;Haptic touch feedback , Tactile touch feedback
16798;1;H630 G4 Stylo LTE / G4 Stylus 4G;LG P1s;Haptic touch feedback , Active stylus
16799;1;IQ X PRO Dual SIM;;
16800;2;P480 Canvas Tab Dual SIM;;
16801;1;H502TV Prime Plus HDTV Dual SIM;LG Y90;
16802;1;K80 TD-LTE 64GB;;
16803;1;Iris Alfa L Dual SIM;;
16804;1;K80 TD-LTE 32GB;;
16805;1;P8 Premium Edition GRA-TL10 Dual SIM TD-LTE;Huawei Grade;
16806;1;P8 Standard Edition GRA-TL00 Dual SIM TD-LTE;Huawei Grade;
16807;1;M350e Dual-SIM LTE;;
16808;1;M350 Dual-SIM LTE;;
16809;1;Blade S Lite g02 Dual SIM LTE;;
16810;1;Blade S g03 Dual SIM LTE;;
16811;1;Q380 Canvas Spark Dual SIM;;
16812;1;P8 Standard Edition GRA-CL00 Dual SIM TD-LTE;Huawei Grade;
16813;1;P8 Premium Edition GRA-CL10 Dual SIM TD-LTE;Huawei Grade;
16814;1;Ascend Y625-U51 Dual SIM;;
16815;1;Ascend Y625-U21 Dual SIM;;
16816;1;B880 TD-LTE;;
16817;1;IQ X LUCUS Dual SIM LTE;;
16818;2;CityTab Vision 7 i;;
16819;2;Surface 3 Tablet LTE 128GB 1657;;
16820;1;SM-G925R7 Galaxy S6 Edge LTE-A;Samsung Zero;
16821;1;SM-G920R7 Galaxy S6 LTE-A;Samsung Zero F;Haptic touch feedback
16822;1;ZenFone 2 Dual SIM JP LTE ZE551ML 64GB;;
16823;1;ZenFone 2 Dual SIM JP LTE ZE551ML 32GB;;
16824;2;Xperia Z4 Tablet WiMAX 2+ SOT31;Sony Karin;
16825;2;CityTab Supreme 8 3G;;
16826;2;Xperia Z4 Tablet LTE-A SO-05G;Sony Karin;
16827;1;H340f Leon LTE;LG C50;
16828;1;Xperia Z4 LTE-A SO-03G;Sony Ivy SS;
16829;1;G4 H815 LTE-A / H815TR;LG P1;Haptic touch feedback
16830;1;Andi 5F Infinito Dual SIM;;
16831;1;8106 TD-LTE;;
16832;1;Q302C TD-LTE;;
16833;1;SM-G920F Galaxy S6 LTE-A 128GB;Samsung Zero F;
16834;1;Ascend Y560-CL00 TD-LTE;;
16835;1;A5860 TD-LTE;;
16836;1;X800 Le1 Pro Dual SIM TD-LTE 32GB;;
16837;1;Vivo Y623 Dual SIM TD-LTE CN;;Haptic touch feedback
16838;1;SM-J100VPP Galaxy J1 LTE;;
16839;1;X900 LeMax Dual SIM TD-LTE 128GB / X906;;
16840;1;X600 Le1 Dual SIM TD-LTE 64GB;;
16841;1;Lumia 640 Dual SIM DTV;;
16842;1;P8max Premium Edition Dual SIM TD-LTE DAV-703L;;
16843;1;P8 Standard Edition GRA-UL00 Dual SIM TD-LTE;Huawei Grade;
16844;1;SM-G925A Galaxy S6 Edge LTE-A 32GB;Samsung Zero;
16845;1;SM-G920A Galaxy S6 LTE-A 64GB;Samsung Zero F;Haptic touch feedback
16846;1;SM-G925T Galaxy S6 Edge LTE-A 64GB;Samsung Zero;
16847;1;P8 Lite ALE-L21 Dual SIM LTE;Huawei Alice;Haptic touch feedback
16848;1;P8 Standard Edition GRA-L09 TD-LTE;Huawei Grade;
16849;1;A1900 Dual SIM;;
16850;1;ZenFone 2 Dual SIM TD-LTE ZE551ML 64GB;;
16851;1;ZenFone 2 Dual SIM TD-LTE ZE551ML 16GB;;
16852;1;ZenFone 2 Dual SIM Global LTE ZE551ML 32GB;;Haptic touch feedback
16853;1;Desire 326G Dual SIM;;
16854;1;ZenFone 2 Dual SIM Global LTE ZE550ML;;
16855;1;HS-I635T Dual SIM TD-LTE;;
16856;1;HL-6385T Dual SIM TD-LTE;;
16857;1;GSmart Roma RX Dual SIM;;
16858;1;G4 H818 Dual SIM TD-LTE / H818N;LG P1;
16859;1;P8 Lite ALE-L23 Dual SIM LTE / G Elite;Huawei Alice;Haptic touch feedback
