ModelID;CategoryID;Model;Codename;GeneralExtras
19177;1;SM-N750 Galaxy Note 3 Neo 3G / Note3 Lite;;Active stylus
19178;2;Transformer Pad TF502T 32GB;;Kickstand
19179;6;YOGA 2 Pro 20266 / YOGA 2 Pro 80AY 512GB;;
19180;6;YOGA 2 Pro 20266 / YOGA 2 Pro 80AY 128GB;;
19181;1;One Touch POP C7 7040F;;Haptic touch feedback
19182;1;StrongPhone Q4;;
19183;1;One Touch POP C7 Dual 7040E;;
19184;1;One Touch POP C7 Dual 7041D;;
19185;2;SM-T525 Galaxy TabPRO 10.1 LTE-A 16GB;Samsung Picasso;
19186;2;SM-T900 Galaxy TabPRO 12.2 WiFi 32GB;;
19187;2;SM-T520 Galaxy TabPRO 10.1 WiFi 32GB;Samsung Picasso;
19188;1;One Touch POP C7 Dual EMEA 7040D;;
19189;6;Miix 2 11;;
19190;6;Miix 2 10;;
19191;6;YOGA 2 Pro 20266 / YOGA 2 Pro 80AY 256GB;;
19192;2;Thinkpad 8 WiFi 128GB;;
19193;1;One Touch POP C7 7041X;;
19194;1;One Touch POP C7 7040A;;
19195;2;SM-P605V Galaxy Note 10.1 2014 LTE-A;;Active stylus
19196;2;SM-T905 Galaxy TabPRO 12.2 LTE-A 32GB;;
19197;1;Grand S II Dual S252;;
19198;2;SM-T320 Galaxy TabPRO 8.4 WiFi / SM-T320X Galaxy Tab PRO 8.4 32GB;;
19199;1;Grand S II TD S221;;
19200;1;Vega Racer SKY IM-A780L;;
19201;1;Vega Racer SKY IM-A770K;;
19202;1;A350 Canvas Knight;;
19203;2;N308 All-In-One;;
19204;1;One Touch POP C9 Dual 7047D;;
19205;1;X Dual SIM A110;Nokia Normandy;
19206;1;One Touch POP C9 7047A;;
19207;2;SM-P905 Galaxy NotePRO 12.2 LTE-A 64GB;;Active stylus
19208;2;SM-T520 Galaxy TabPRO 10.1 WiFi 16GB;Samsung Picasso;
19209;2;SM-T900 Galaxy TabPRO 12.2 WiFi 64GB;;
19210;2;SM-T325 Galaxy TabPRO 8.4 LTE-A 32GB;;
19211;1;SM-T217T Galaxy Tab 3 7.0 4G LTE;;
19212;2;One Touch POP 7 P310X;;
19213;1;Z740G Sonata 4G;;
19214;1;ZenFone 6 A600CG 16GB / A601CG;;
19215;2;SM-P900 Galaxy NotePRO 12.2 WiFi 64GB;;Active stylus
19216;1;ZenFone 5 A500CG 16GB;;
19217;1;ZenFone 4 A400CG 8GB;;
19218;1;Grand S II LTE-A;;
19219;2;SM-T320 Galaxy TabPRO 8.4 WiFi / SM-T320X Galaxy Tab PRO 8.4 16GB;;
19220;2;SM-T525 Galaxy TabPRO 10.1 LTE-A 32GB;Samsung Picasso;
19221;1;Padfone Mini 3G Dual SIM PF400CG;;
19222;2;SM-T325 Galaxy TabPRO 8.4 LTE-A 16GB;;
19223;2;SM-T905 Galaxy TabPRO 12.2 LTE-A 64GB;;
19224;2;SM-P901 Galaxy NotePRO 12.2 3G 64GB;;Active stylus
19225;1;One Touch Idol Alpha 6032A;TCL S860;
19226;1;S960T;;
19227;1;Xenium W8555;;
19228;1;Aqua Octa;;
19229;1;5950T Monster;;
19230;1;A859;;
19231;1;One Touch Shockwave OT-988B;;
19232;2;Iconia W4 W4-820 64GB;;
19233;2;Iconia B1-720;;
19234;2;Iconia A1-830;;
19235;1;Elements 45 Helium 4G;;
19236;1;Elements 50 Helium 4G;;
19237;1;Vibe Z LTE-A K910L;;
19238;2;Toughpad FZ-G1 4G LTE 128GB;;
19239;2;EK-GC200 Galaxy Camera 2;;
19240;2;Surface Pro 2 Tablet 512GB;;Kickstand
19241;2;Surface Pro 2 Tablet 128GB;;Kickstand
19242;2;Surface Pro Tablet 128GB 1514;;Kickstand
19243;2;Surface Pro Tablet 64GB 1514;;Kickstand
19244;1;Xperia Z1 TD-LTE L39u;Sony Honami;
19245;2;Toughpad FZ-G1 WiFi 256GB;;
19246;1;Xolo LT900 TD-LTE;;
19247;2;Toughpad 4K Standard UT-MB5;;
19248;1;Ascend P6 S P6S-U06 Dual SIM;Huawei Echo;
19249;1;iPhone 5s TD-LTE A1518 16GB;Apple iPhone 6,2;Haptic touch feedback
19250;1;SM-G7105L Galaxy Grand 2 LTE;;
19251;1;D560i Studio 5.0 S Dual;;
19252;1;D560a Studio 5.0 S Dual;;
19253;1;D570i Studio 5.0 S;;
19254;1;D570a Studio 5.0 S;;
19255;1;L110 Life View;;
19256;1;SM-G7105 Galaxy Grand 2 LTE;;
19257;2;Tablet S 3G SGPT114 32GB;Sony S1;
19258;2;Tablet S WiFi SGPT111 16GB;Sony S1;
19259;2;Xperia Tablet Z LTE SGP351;Sony Pollux Gina;
19260;1;U978;;
19261;1;IN265 Open Chan Magic;;
19262;1;M310 Charm Purple;;
19263;1;IN310;;
19264;1;EG970 Mira;;
19265;2;Xperia Tablet Z 3G SGP341;Sony Pollux;
19266;5;Xperia Z Ultra WiFi SGP412;;
19267;2;Novo 9 Spark II;;
19268;1;Talk 7X U51GT-W 3G;;
19269;1;T200 TD;;
19270;1;Blade G LTE;;
19271;2;ITV M3101BW 3G Tablet PC;;
19272;1;IdeaPhone S939;;
19273;1;N1 CyanogenMod Limited Edition;;
19274;2;ITV F5070 3G Tablet PC;;
19275;1;L240i Life Pure;;
19276;1;L210a Life Pro;;
19277;1;Desire 400 Dual SIM;;
19278;1;U980 Mira II;;
19279;1;T980 Mira II;;
19280;1;HS-X1 TD-LTE;;
19281;1;L210i Life Pro;;
19282;1;L240a Life Pure;;
19283;1;Nubia Z5S LTE 64GB;;
19284;2;Iconia Tab A3-A11 3G 32GB;;
19285;2;Iconia Tab A3-A11 3G 16GB;;
19286;1;Liquid Z200 Dual SIM;;
19287;1;D532v Studio 5.0 II;;
19288;1;D532u Studio 5.0 II;;
19289;1;A270a Advance 4.0;;
19290;1;Radical R1;;
19291;1;FonePad HD 7 ME372CG-1B017A 16GB;;
19292;1;Moto G XT937C CDMA 16GB;Motorola DVX;
19293;1;GT-i9190 Galaxy S4 Mini La Fleur Edition;Samsung Serrano;
19294;1;GT-i8190 Galaxy S III Mini Crystal Edition;Samsung Golden;
19295;1;Fenghua 3 mini TD-LTE;;
19296;1;Fenghua 3 TD-LTE;;
19297;1;Tianjian T1;;
19298;1;Moto G XT937C CDMA 8GB;Motorola DVX;
19299;1;Moto G XT1032 Global GSM 8GB;Motorola Falcon;
19300;1;Moto G XT1032 Global GSM 16GB;Motorola Falcon;
19301;1;Rio 5.5 J938M TD-LTE;;
19302;1;EOS S838M TD-LTE;;
19303;1;Desire 501 Dual SIM;HTC CSN;
19304;1;D955 G Flex;;
19305;1;IdeaPhone / LePhone A788t TD-LTE;;
19306;1;i7000;;
19307;1;V3;;
19308;1;A114 Canvas 2.2;;
19309;1;LePhone A850;;
19310;2;Xolo Play Tegra Note;;
19311;1;Vivo Y11i TD;;Haptic touch feedback
19312;1;i6000 Advanced;;
19313;1;Padfone X 4G LTE US PF500KL 16GB;;
19314;1;SHW-M570K Galaxy Core Advance;;
19315;1;R831T Neo;;
19316;1;SHW-M570S Galaxy Core Advance;;
19317;1;F310LR Gx / F310L;;
19318;1;D958 G Flex;;
19319;1;ZP820 Raiden;;
19320;1;J926T;;
19321;1;Ascend G525-U00;;
19322;1;IdeaPhone S650;;
19323;1;Mi3 CDMA 16GB 2013063;Xiaomi Cancro;Haptic touch feedback
19324;1;Mi3 TD 16GB 2013061;Xiaomi Pisces;Haptic touch feedback
19325;1;Ascend D2 D2-5000 TD;;
19326;1;G2 3G D806;;Haptic touch feedback , Tactile touch feedback
19327;1;iPhone 5c TD-LTE A1516 32GB;Apple iPhone 5,4;Haptic touch feedback
19328;1;GT-i9500 Galaxy S4 Crystal Edition;Samsung Altius;
19329;1;LS980 G2 TD-LTE;;Haptic touch feedback , Tactile touch feedback
19330;1;Desire 300 301s;HTC Z3;
19331;1;IdeaPhone S930;;
19332;1;LePhone S968T;;
19333;2;MediaPad 10 Link LTE-A S10-201L 32GB;;
19334;1;T100s Ironman;;
19335;1;T100 Meihouwang 2 TD;;
19336;1;R850;;
19337;1;Honor 3C Dual SIM TD H30-T00;;
19338;1;Xperia Z Ultra LTE C6806 Google Play Edition;Sony Togari;
19339;1;Ascend P7-L00 Dual SIM TD-LTE;Huawei Sophia;
19340;2;V510 G Pad 8.3 WiFi Google Play Edition;;
19341;1;SHV-E470S Galaxy S4 Active LTE-A;;
19342;1;W11 Monkey King II;;
19343;1;Vega Secret Up IM-A900K;;
19344;1;R831 Neo;;
19345;1;A3;;
19346;1;F3;;
19347;2;Talk 9;;
19348;1;Elife E7 mini 16GB;;
19349;1;Super Pad;;
19350;1;Vega Secret Up IM-A900S;;
19351;1;One Touch Idol X+;TCL S960;
19352;1;Vega Secret Up IM-A900L;;
19353;1;Padfone Mini 4.3 3G Dual SIM;Asus A11;
19354;1;ZP500+ Libero;;
19355;1;ZP500 Libero;;
19356;2;S7300 Smart console;;
19357;1;Ascend Y535-C00 CDMA;;
19358;1;W601;;Haptic touch feedback
19359;1;9976A;;
19360;1;SM-G3812 Galaxy Win Pro;;
19361;5;S5110b Smart console;;
19362;2;S7800a Smart console;;
19363;2;S7800b Smart console;;
19364;2;T30 Tablet;;
19365;1;8736 TD-LTE;;
19366;1;9080w;;
19367;2;X7 Tablet;;
19368;2;Z8 Tablet;;
19369;1;ZP600+;;
19370;1;SGH-N075T Galaxy J;;
19371;1;SM-G900S Galaxy S5 LTE-A;Samsung Pacific;
19372;1;ZP990 Gold Edition;;
19373;1;Ascend Mate 2 MT2-C00 CDMA;;
19374;1;Ascend Mate 2 MT2-U071;;
19375;2;Ten 5;;
19376;2;Yuandao M6;;
19377;2;P89s Mini Tablet;;
19378;2;P85 Mini Tablet;;
19379;1;Phantom AIII / Phantom A3;;
19380;2;Talk 79 U55GT;;
19381;1;Talk 7 U51GT;;
19382;1;IdeaPhone S898T / LePhone S898T;;
19383;1;E985T Optimus G Pro 5.5 TD-LTE;;Haptic touch feedback , Tactile touch feedback
19384;1;Antares TL66-1;;Haptic touch feedback
19385;1;Super K3;;
19386;1;Super K2;;
19387;1;Ascend Y300-F1 / Ascend Y300 II;;
19388;2;MI100 Miss;;
19389;1;GT-i9060 Galaxy Grand Neo;;
19390;1;Super K1;;
19391;1;Cross;;
19392;2;Q108;;
19393;1;Moto X XT1049 CDMA;Motorola Ghost;
19394;1;GT-S7582 Galaxy S Duos 2;;
19395;1;GT-i9197X Galaxy S4 Mini LTE;Samsung Serrano;
19396;2;Q109 M8 HD 3G;;
19397;1;K18 16GB;;
19398;1;K18 32GB;;
19399;1;G2F;;
19400;1;G2F TD;;
19401;1;Talk 5H A5300;;
19402;2;Talk 97 3G;;
19403;1;Xolo Q500;;
19404;1;U2013 Dual Flip;;
19405;1;W1230 XC2;;
19406;1;U558D;;
19407;1;R1 R829;;
19408;1;R1 R829T;;
19409;1;XC2S;;
19410;2;Kalos Tablet;;
19411;1;A77 Canvas Juice;;
19412;1;GT-i9197Z Galaxy S4 Mini TD-LTE;Samsung Serrano;
19413;1;R827 Find 5;;
19414;1;R827T Find 5;;
19415;1;Desire 601 Dual SIM / Desire 6160;HTC Zara;
19416;1;Desire 501;HTC CSN;
19417;1;SM-G710S Galaxy Grand 2 LTE-A;;
19418;1;SM-G7102 Galaxy Grand 2 Duos;;
19419;1;Desire 700 Dual SIM;;
19420;1;7560T Flo;;
19421;1;Elife E7L TD-LTE 16GB;;
19422;1;Elife E7L TD-LTE 32GB;;
19423;1;Elife E7T TD 16GB;;
19424;1;Elife E7T TD 32GB;;
19425;1;Elife E7 32GB;;
19426;1;Ascend W2-U00 NA;;
19427;1;SM-N9008V Galaxy Note 3 TD-LTE;;Active stylus
19428;1;Ascend G750-T00 / Honor 3X / Glory 4;;
19429;1;One M8 2014 LTE-A NA;HTC M8;
19430;1;Phantom A+;;
19431;1;C3;;
19432;1;Leader ZP900S;;
19433;1;M7;;
19434;2;P831;;
19435;2;P832;;
19436;2;Q891 M7;;
19437;1;ZP980 32GB;;
19438;1;K2 Basic 16GB;;
19439;1;K2 Advanced 32GB;;
19440;2;P106;;
19441;1;Ascend P6-T00 TD / Ascend P6-T00V;;
19442;1;Ascend P6-C00 CDMA;;
19443;1;P5;;
19444;1;ZP990 Captain;;
19445;1;D7;;
19446;2;Q106 M9 Max;;
19447;2;Q107 M9 Pro;;
19448;2;Q793;;
19449;1;SM-G730V Galaxy S III Mini LTE;;
19450;1;GSmart Alto A2;;
19451;1;GSmart Guru G1;;
19452;1;GT-i9300 Galaxy S III La Fleur Edition;;
19453;1;ZP998;;
19454;1;KS1301 G Flex LGL23;;
19455;1;SM-G7106 Galaxy Grand 2 Duos;;
19456;1;Ascend G730-T00;;
19457;1;Ascend G730-U00;;
19458;1;V185;;
19459;1;MultiPhone PAP5300 DUO;;Haptic touch feedback
19460;1;A88 Canvas Music;;
19461;1;A92 Canvas Lite;;
19462;1;A74 Canvas Fun;;
19463;1;Nubia Z5S mini NX403A;ZTE 403;
19464;1;Nubia Z7 Dual SIM TD-LTE NX506J;ZTE 506J;
19465;1;Nubia Z5S mini LTE;;
19466;1;Nubia Z5S UMTS 16GB NX503A;ZTE 503;
19467;1;MX3 M356 TD 128GB;;
19468;1;Blackberry Porsche Design P9982 LTE STK100-1;RIM King;
19469;1;Blackberry Porsche Design P9982 LTE STK100-2;RIM King;
19470;1;Xolo A600;;
19471;1;S2 Titanium;;
19472;1;ETab iVory;;
19473;2;M Tab;;
19474;2;ETab Xtron Plus;;
19475;1;Iris Pro;;
19476;2;P255 Funbook;;
19477;1;Butterfly S 919d CDMA;HTC DLX PLUS;
19478;1;P68 T1;;
19479;1;P511;;
19480;2;P901;;
19481;2;Q892 M7 Pro;;
19482;2;Q7903M;;
19483;2;P940 M8;;
19484;2;Q940 M8 Pro;;
19485;2;Q977 M6 Pro 32GB;;
19486;1;Dolphin 60s PHS8-P QWERTY Scanphone;;
19487;1;Dolphin 60s PHS8-E QWERTY Scanphone;;
19488;1;Dolphin 60s PHS8-US Numeric Scanphone;;
19489;1;Dolphin 70e black EHD CDMA;;
19490;1;Dolphin 70e black EHD;;
19491;1;99EX Mobile Computer;;
19492;1;Dolphin 70e black EDA CDMA;;
19493;1;Dolphin 70e black EDA;;
19494;1;RAZR D3 XT919;;
19495;1;RAZR D1 XT914;;
19496;1;SM-N9000Q Galaxy Note 3;;Active stylus
19497;2;XPS 10 LTE 32GB;;
19498;1;D959 G Flex;;
19499;1;A603 Discovery;;
19500;1;Burst 2.0;;
19501;1;Hydro XTRM C6522N;;
19502;1;CS40 Numeric;;
19503;1;CS40 QWERTY;;
19504;1;Omega XL;;
19505;1;Elife E7 16GB;;
19506;6;Thor VM2 Vehicle-Mount Computer;;
19507;2;Thor VM1 Vehicle-Mount Computer;;
19508;1;One Touch POP C5 TV 5037X / 5037A;;
19509;1;Sharp Junior 2 SH-03F;;
19510;1;Xperia Z1s LTE-A C6916;Sony Honami;
19511;1;One Touch POP C5 Dual 5036D;;
19512;1;GSmart Simba SX1;;
19513;1;One Touch POP C5 5036X;;
19514;1;S860;;
19515;1;Moto G XT1036 US GSM 16GB;Motorola Falcon;
19516;1;Huawei 204HW Y300-J1;Huawei Rauma;
19517;1;Titanium X;;
19518;1;SM-G350 Galaxy Core Plus;;
19519;2;SM-P901 Galaxy NotePRO 12.2 3G 32GB;;Active stylus
19520;1;W808;;
19521;1;Smart 4G;Coolpad 8860U;
19522;1;Staraddict III;Coolpad 8861U;Haptic touch feedback
19523;1;One Touch OT-997;;
19524;2;SM-P605L Galaxy Note 10.1 2014 LTE-A;;Active stylus
19525;2;Nokia Lumia 2520 LTE-A;Nokia Sirius;
19526;1;M881 / H881C;Huawei Asura;
19527;1;D505 Optimus F6;;
19528;1;H887L;;
19529;1;Ascend G740-L00;;
19530;1;Xolo A500S;;
19531;1;MultiPhone PAP5400 DUO;;Haptic touch feedback
19532;1;U2S U708;;
19533;1;Lumia 526;;
19534;1;Lumia 1520.3 LTE-A 16GB;Nokia Beastie;
19535;1;Nubia Z5S LTE 32GB;;
19536;1;Optik 2 V72C;;
19537;1;MX3 M355 TD 16GB;;
19538;2;SM-P900 Galaxy NotePRO 12.2 WiFi 32GB;;Active stylus
19539;1;Xolo Q800 X Edition;;
19540;1;Xolo Q2000;;
19541;2;P410 Funbook Mini;;
19542;2;HS-X6T TD-LTE;;
19543;2;Ellipsis 7 4G XLTE QMV7A / QMV7B;;
19544;1;Butterfly S 9088 TD-LTE;HTC DLX PLUS;
19545;2;Advent Vega Tegra Note 7;;
19546;1;A936;;
19547;1;Grand Memo N5L LTE;;
19548;1;SHV-E500S Galaxy Win LTE;Samsung Delos;
19549;1;Lumia 525.2;Nokia Glee;
19550;1;W200;;
19551;1;W8S;;
19552;1;GSmart Roma R2;;
19553;1;W300;;
19554;1;F340K G Flex;;
19555;1;F340S G Flex;;
19556;2;SM-P601 Galaxy Note 10.1 2014 3G 16GB;;Active stylus
19557;2;SM-P600 Galaxy Note 10.1 2014 WiFi 16GB;;Active stylus
19558;1;A117 Canvas Magnus;;
19559;2;P650 Canvas Tab;;
19560;1;Smart A39HD TA-FONE;;
19561;1;Lumia 525;Nokia Glee;
19562;1;SM-N900W8 Galaxy Note 3 LTE;;Active stylus
19563;1;BlackBerry Z30 CDMA STA100-4;RIM Athos;
19564;1;Xolo Q900;;
19565;1;Google Nexus 5 LTE-A EM01L;;Haptic touch feedback , Tactile touch feedback
19566;2;iPad Mini 2 WiFi A1489 128GB;Apple iPad 4,4;
19567;2;iPad Mini 2 WiFi A1489 64GB;Apple iPad 4,4;
19568;2;iPad Air WiFi A1474 64GB;Apple iPad 4,1;
19569;2;iPad Air CDMA A1475 32GB;Apple iPad 4,2;
19570;2;iPad Air WiFi A1474 16GB;Apple iPad 4,1;
19571;1;D821 Nexus 5 LTE-A 16GB;;Haptic touch feedback , Tactile touch feedback
19572;1;Blade Q Maxi;;
19573;1;Blade Q;;
19574;1;Blade Q Mini;;
19575;2;iPad Mini 2 CDMA A1490 16GB;Apple iPad 4,5;
19576;1;Vivo Y15;;Haptic touch feedback
19577;1;Xperia Z Ultra LTE SOL24;Sony Togari Anna;
19578;2;iPad Air CDMA A1475 16GB;Apple iPad 4,2;
19579;1;W900 LTE;;
19580;1;F340L G Flex;;
19581;1;SM-N9007 Galaxy Note3 TD-LTE;;Active stylus
19582;2;SM-P905 Galaxy NotePRO 12.2 LTE-A 32GB;;Active stylus
19583;2;iPad Mini 2 CDMA A1490 32GB;Apple iPad 4,5;
19584;1;D950 G Flex;;
19585;1;9250L;;
19586;2;iPad Air CDMA A1475 128GB;Apple iPad 4,2;
19587;1;Vivo Xplay 3S X520L;;
19588;1;A250 Canvas Turbo;;
19589;1;Xperia C Dual C2304 S39h;Sony Pelican;
19590;1;iPhone 5s TD-LTE A1518 32GB;Apple iPhone 6,2;Haptic touch feedback
19591;1;iPhone 5c TD-LTE A1516 16GB;Apple iPhone 5,4;Haptic touch feedback
19592;1;iPhone 5s TD-LTE A1518 64GB;Apple iPhone 6,2;Haptic touch feedback
19593;1;C570 Hotmail Phone / C570g;;
19594;1;E425 / E425G Optimus L3 II / Optimus L3X;;
19595;1;E612 Optimus L5;;
19596;1;P714 Optimus L7 II / Optimus L7X;;
19597;1;P716 Optimus L7 II Dual;;
19598;1;P768N Optimus L9;;
19599;1;KU2000 / SU200 Incite;;
19600;2;SM-P605K Galaxy Note 10.1 2014 LTE-A;;Active stylus
19601;2;iPad Mini 2 WiFi A1489 16GB;Apple iPad 4,4;
19602;1;GT-i8580 Galaxy Core Advance;;
19603;1;Cosmos S;;
19604;2;Fujitsu Arrows Tab F-02F;;
19605;2;iPad Air WiFi A1474 32GB;Apple iPad 4,1;
19606;6;IdeaPad A10;;
19607;1;SM-G3815 Galaxy Express 2;;
19608;2;iPad Mini 2 CDMA A1490 128GB;Apple iPad 4,5;
19609;1;Xperia Z1 TD-LTE L39t;Sony Honami Chun;
19610;1;LS995 G Flex TD-LTE;;
19611;1;SGH-M819N Galaxy Mega 6.3 LTE;;
19612;1;Lumia 1320 3G;Nokia Batman;
19613;2;iPad Mini 2 WiFi A1489 32GB;Apple iPad 4,4;
19614;2;iPad Mini 2 CDMA A1490 64GB;Apple iPad 4,5;
19615;2;iPad Air WiFi A1474 128GB;Apple iPad 4,1;
19616;2;iPad Air CDMA A1475 64GB;Apple iPad 4,2;
19617;1;SPH-L720T Galaxy S4 TD-LTE;Samsung Altius;
19618;1;Lumia 1520 3G;;
19619;2;Lumia 2520.2 LTE-A;Nokia Sirius;
19620;1;Lumia 1320.3 LTE;Nokia Batman;
19621;1;Lumia 1320.1 LTE;Nokia Batman;
19622;1;Xperia Z1 Compact LTE-A D5503;Sony Amami;
19623;1;X2S;;
19624;1;GT-i9235 Galaxy Golden LTE;;
19625;1;SGH-T499Y Galaxy Mini;Samsung Tass;
19626;1;GT-i9230 Galaxy Golden;;
19627;1;N1T 32GB;;
19628;1;SM-T217S Galaxy Tab 3 7.0 4G LTE;;
19629;1;F320L G2 LTE-A;;Haptic touch feedback , Tactile touch feedback
19630;1;F300L Optimus Vu 3;;
19631;1;F300K Optimus Vu 3;;
19632;1;Grand Memo 5S CDMA;;
19633;1;GT-i9506 Galaxy S4 with LTE+ / Galaxy S4 Advance 32GB;;Haptic touch feedback
19634;1;Source N9511;;
19635;1;SCH-I435 Galaxy S4 Mini LTE;Samsung Serrano;
19636;1;Elements 53 Titanium;;
19637;1;Elements 50 Titanium;;
19638;2;SM-P605S Galaxy Note 10.1 2014 LTE-A;;Active stylus
19639;1;FonePad HD 7 ME372CG-1B016A 32GB;;
19640;1;Elements 40 Titanium;;
19641;2;SM-P605M Galaxy Note 10.1 2014 LTE-A;;Active stylus
19642;1;Elements 45 Titanium;;
19643;1;HTC One Max LTE HTC6600LVW;HTC T6;
19644;1;Apollo;;
19645;1;Smart A37HD TA-FONE;;
19646;1;Flare 2X;;
19647;2;Hudl;;
19648;1;N919;;
19649;1;Grand Memo CDMA;;
19650;1;Real R833T;;
19651;1;E470f Optimus L4 II Tri;;
19652;1;GSmart Sierra S1;;
19653;1;Desire 700 709d;;
19654;1;One Max 8060 Dual SIM 32GB;HTC T6;
19655;1;Sharp SH-01F Dragon Quest;;
19656;2;Xolo Tab Play;;
19657;1;Cosmos Z;;
19658;1;Real R820;;
19659;1;Grand S Flex;;
19660;1;SM-C105S Galaxy S4 Zoom LTE;;
19661;1;SM-C105K Galaxy S4 Zoom LTE;;
19662;1;Vega Secret Note IM-A890L;;
19663;1;Vega Secret Note IM-A890K;;
19664;1;HTC One Max TD-LTE;HTC T6;
19665;1;One Max 803s LTE 32GB;HTC T6;
19666;2;Elements 80b Platinum;;
19667;2;Elements 101 Platinum;;
19668;1;D680 G Pro Lite / D682 / D682TR / D683;;Haptic touch feedback , Tactile touch feedback
19669;2;Elements 97b Platinum HD;;
19670;2;B8000 YOGA Tablet 10;;
19671;1;Disney Mobile on docomo F-03F;;
19672;2;B6000 YOGA Tablet 8;;
19673;1;Sharp Aquos Phone EX SH-02F;;
19674;1;Sharp Aquos Phone Zeta SH-01F;;
19675;1;Blade V;;
19676;2;GamePad 2 A70GP2 16GB;;
19677;2;GamePad 2 A70GP2 8GB;;
19678;1;SM-W2014;;
19679;1;SM-G9105 Galaxy Round LTE;;
19680;1;SM-G910S Galaxy Round LTE-A;;
19681;1;SM-T215 Galaxy Tab 3 7.0 4G LTE;;
19682;1;Fujitsu Arrows NX F-01F;Fujitsu Luge;
19683;1;Ascend P6 S LTE-A GL11S;Huawei Echo;
19684;1;Constellation;;
19685;1;SGH-N075 Galaxy J SC-02F;;
19686;1;SGH-T399 Galaxy Light;Samsung Garda;
19687;1;Kyocera Digno M KYL22;;
19688;1;Fujitsu Arrows Z FJL22;;
19689;1;Vega Secret Note IM-A890S;;
19690;1;One Touch Evolve 5020W;;
19691;1;One Touch Fierce 7024W;;
19692;2;Venue 8 WiFi 3830 32GB;;
19693;1;Venue 7 HSPA 3730;;
19694;1;GT-S7262 Galaxy Star Pro Duos;;
19695;1;GT-S7260 Galaxy Star Pro;;
19696;2;SM-P605 Galaxy Note 10.1 2014 LTE-A 32GB;;Active stylus
19697;1;FonePad Note FHD 6 ME560CG 32GB;;
19698;1;GSmart Maya M1 V2;;
19699;1;GSmart Maya M1;;
19700;1;Sharp Aquos Phone Serie SHL23;;
19701;2;Fujitsu Arrows Tab FJT21;;
19702;1;SM-N900V Galaxy Note 3 LTE;;Active stylus
19703;1;SM-N900T Galaxy Note 3 LTE;;Active stylus
19704;1;One Max CDMA Dual SIM 809d;HTC T6;
19705;1;Nubia 5 NA NX501;ZTE 501;Haptic touch feedback
19706;1;Nubia Z5 mini TD NX401;ZTE 401;
19707;1;Sharp AQUOS PHONE Xx 302SH;Sharp W-072;
19708;1;Sharp AQUOS PHONE Xx mini 303SH;;
19709;1;P11;;
19710;1;Nubia Z5 NX501 16GB;ZTE 501;
19711;2;iPad 2 CDMA A1397 16GB;Apple iPad 2,3;Kickstand
19712;2;SM-P605 Galaxy Note 10.1 2014 LTE-A 16GB;;Active stylus
19713;1;PHA-4800 Glory G1;;
19714;1;Moto G XT1036 US GSM 8GB;Motorola Falcon;
19715;1;Ascend G716-L070;;
19716;1;MS500 Optimus F6;;
19717;1;One Max 8060 Dual SIM 16GB;HTC T6;
19718;1;One Max 8088 TD-LTE;HTC T6;
19719;1;Lumia 1520.3 LTE-A 32GB;Nokia Beastie;
19720;1;iPhone 5s CU A1528 16GB;Apple iPhone 6,2;Haptic touch feedback
19721;1;iPhone 5s CU A1528 32GB;Apple iPhone 6,2;Haptic touch feedback
19722;1;iPhone 4S A1387 8GB;Apple iPhone 4,1;Haptic touch feedback
19723;1;iPhone 4S CDMA A1431 8GB;Apple iPhone 4,1;Haptic touch feedback
19724;1;Lumia Icon / Lumia 929 LTE-A;;
19725;1;iPhone 4S CDMA A1431 16GB;Apple iPhone 4,1;Haptic touch feedback
19726;1;iPhone 5s CU A1528 64GB;Apple iPhone 6,2;Haptic touch feedback
19727;1;iPhone 5c CU A1526 32GB;Apple iPhone 5,4;Haptic touch feedback
19728;1;iPhone 5c CU A1526 16GB;Apple iPhone 5,4;Haptic touch feedback
19729;1;iPhone 5 CDMA A1442 64GB;Apple iPhone 5,2;Haptic touch feedback
19730;1;iPhone 5 CDMA A1442 32GB;Apple iPhone 5,2;Haptic touch feedback
19731;1;iPhone 5s TD-LTE A1530 64GB;Apple iPhone 6,2;Haptic touch feedback
19732;1;iPhone 5s CDMA A1453 64GB;Apple iPhone 6,1;Haptic touch feedback
19733;1;iPhone 5c TD-LTE A1529 32GB;Apple iPhone 5,4;Haptic touch feedback
19734;1;Fujitsu Arrows A 301F;Fujitsu Hudson;
19735;1;iPhone 5c CDMA A1532 32GB;Apple iPhone 5,3;Haptic touch feedback
19736;1;G2 D802 4G LTE 32GB;;Haptic touch feedback , Tactile touch feedback
19737;1;G2 D802 4G LTE 16GB;;Haptic touch feedback , Tactile touch feedback
19738;5;Walkman NW-F885 16GB;;
19739;5;Walkman NW-F886 32GB;;
19740;5;Walkman NW-F887 64GB;;
19741;5;Walkman NW-ZX1;;
19742;1;E986 Optimus G Pro 5.5 4G LTE;;Haptic touch feedback , Tactile touch feedback
19743;1;8970L TD-LTE;;
19744;1;IdeaPhone K910 / LePhone Vibe Z;;
19745;1;G5 Standard;;
19746;1;G5 Flagship;;
19747;1;BlackBerry Z30 CDMA STA100-3;RIM Anisio;
19748;1;D685 G Pro Lite Dual / D686;;Haptic touch feedback , Tactile touch feedback
19749;1;BlackBerry Z30 LTE STA100-5;RIM Aramis;
19750;1;SM-N900J Galaxy Note 3 LTE SCL22;;Active stylus
